DATE,ID,SONG,ARTIST,ALBUM
2021-12-26 : 9,9,BeingHonest(Remix),KayFlock、GHerbo,TheD.O.A.Tape
2021-12-27 : 1,1,AllIWantForChristmasIsYou,マライア・キャリー,MerryChristmas
2021-12-27 : 10,10,Speechless,Nas,Magic
2021-12-27 : 11,11,UnderneaththeTree,ケリー・クラークソン,WrappedInRed
2021-12-27 : 12,12,FelizNavidad,ホセ・フェリシアーノ,FelizNavidad
2021-12-27 : 13,13,SantaTellMe,アリアナ・グランデ,ChristmasKisses-EP
2021-12-27 : 14,14,BeingHonest(Remix),KayFlock、GHerbo,TheD.O.A.Tape
2021-12-27 : 15,15,Pepas,Farruko,Pepas-Single
2021-12-27 : 16,16,It'sBeginningtoLookaLotlikeChristmas,マイケル・ブーブレ,Christmas(Deluxe10thAnniversaryEdition)
2021-12-27 : 17,17,MeetJoeBlack,Nas,Magic
2021-12-27 : 18,18,GirlsWantGirls(feat.LilBaby),ドレイク,CertifiedLoverBoy
2021-12-27 : 19,19,WaveGods,Nas、エイサップ・ロッキー、DJPremier,Magic
2021-12-27 : 2,2,ManintheMirror,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2021-12-27 : 20,20,ジングル・ベル・ロック,BobbyHelms,JingleBellRock/CaptainSantaClaus(AndHisReindeerSpacePatrol)-Single
2021-12-27 : 21,21,GYALIS,CapellaGrey,GYALIS-Single
2021-12-27 : 22,22,NoLove,サマー・ウォーカー、SZA,StillOverIt
2021-12-27 : 23,23,君とホワイト・キス,ジャスティン・ビーバー,アンダー・ザ・ミスルトウ
2021-12-27 : 24,24,Christmas(BabyPleaseComeHome),ダーレン・ラヴ,AChristmasGiftforYoufromPhilSpector
2021-12-27 : 25,25,SuperGremlin,KodakBlack,SniperGangPresentsSykoBob&Snapkatt:NightmareBabies
2021-12-27 : 3,3,IHateU,SZA,IHateU-Single
2021-12-27 : 4,4,Notifications,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2021-12-27 : 5,5,Glasses,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2021-12-27 : 6,6,IsYaReady,KayFlock,IsYaReady-Single
2021-12-27 : 7,7,PSA,KayFlock,TheD.O.A.Tape
2021-12-27 : 8,8,LastChristmas,ワム!,TwentyFive
2021-12-27 : 9,9,TotheMoon,JnrChoi,TotheMoon-Single
2021-12-28 : 1,1,ManintheMirror,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2021-12-28 : 10,10,BeingHonest(Remix),KayFlock、GHerbo,TheD.O.A.Tape
2021-12-28 : 11,11,GirlsWantGirls(feat.LilBaby),ドレイク,CertifiedLoverBoy
2021-12-28 : 12,12,MeetJoeBlack,Nas,Magic
2021-12-28 : 13,13,Pepas,Farruko,Pepas-Single
2021-12-28 : 14,14,WaveGods,Nas、エイサップ・ロッキー、DJPremier,Magic
2021-12-28 : 15,15,SuperGremlin,KodakBlack,SniperGangPresentsSykoBob&Snapkatt:NightmareBabies
2021-12-28 : 16,16,NoLove,サマー・ウォーカー、SZA,StillOverIt
2021-12-28 : 17,17,LastChristmas,ワム!,TwentyFive
2021-12-28 : 18,18,AmenoAmapiano(Remix),GoyaMenor、Nektunez,AmenoAmapiano(Remix)-Single
2021-12-28 : 19,19,HrsandHrs,MuniLong,PublicDisplaysofAffection
2021-12-28 : 2,2,IHateU,SZA,IHateU-Single
2021-12-28 : 20,20,GYALIS,CapellaGrey,GYALIS-Single
2021-12-28 : 21,21,Peru,FireboyDML、エド・シーラン,Peru-Single
2021-12-28 : 22,22,IYKYK,B-Lovee,IYKYK-Single
2021-12-28 : 23,23,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix],CKay,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix]-Single
2021-12-28 : 24,24,FairTrade(feat.TravisScott),ドレイク,CertifiedLoverBoy
2021-12-28 : 25,25,BrotherlyLove(feat.DougieB),KayFlock、BLovee,TheD.O.A.Tape
2021-12-28 : 3,3,Notifications,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2021-12-28 : 4,4,Glasses,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2021-12-28 : 5,5,IsYaReady,KayFlock,IsYaReady-Single
2021-12-28 : 6,6,PSA,KayFlock,TheD.O.A.Tape
2021-12-28 : 7,7,AllIWantForChristmasIsYou,マライア・キャリー,MerryChristmas
2021-12-28 : 8,8,TotheMoon,JnrChoi,TotheMoon-Single
2021-12-28 : 9,9,Speechless,Nas,Magic
2021-12-29 : 1,1,ManintheMirror,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2021-12-29 : 10,10,SuperGremlin,KodakBlack,SniperGangPresentsSykoBob&Snapkatt:NightmareBabies
2021-12-29 : 11,11,GirlsWantGirls(feat.LilBaby),ドレイク,CertifiedLoverBoy
2021-12-29 : 12,12,HrsandHrs,MuniLong,PublicDisplaysofAffection
2021-12-29 : 13,13,WaveGods,Nas、エイサップ・ロッキー、DJPremier,Magic
2021-12-29 : 14,14,MeetJoeBlack,Nas,Magic
2021-12-29 : 15,15,Pepas,Farruko,Pepas-Single
2021-12-29 : 16,16,NoLove,サマー・ウォーカー、SZA,StillOverIt
2021-12-29 : 17,17,AmenoAmapiano(Remix),GoyaMenor、Nektunez,AmenoAmapiano(Remix)-Single
2021-12-29 : 18,18,Peru,FireboyDML、エド・シーラン,Peru-Single
2021-12-29 : 19,19,FairTrade(feat.TravisScott),ドレイク,CertifiedLoverBoy
2021-12-29 : 2,2,IHateU,SZA,IHateU-Single
2021-12-29 : 20,20,IYKYK,B-Lovee,IYKYK-Single
2021-12-29 : 21,21,BrotherlyLove(feat.DougieB),KayFlock、BLovee,TheD.O.A.Tape
2021-12-29 : 22,22,EasyOnMe,アデル,30
2021-12-29 : 23,23,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix],CKay,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix]-Single
2021-12-29 : 24,24,LoSientoBB:/,Tainy、バッド・バニー、JulietaVenegas,LoSientoBB:/-Single
2021-12-29 : 25,25,GYALIS,CapellaGrey,GYALIS-Single
2021-12-29 : 3,3,Notifications,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2021-12-29 : 4,4,Glasses,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2021-12-29 : 5,5,IsYaReady,KayFlock,IsYaReady-Single
2021-12-29 : 6,6,PSA,KayFlock,TheD.O.A.Tape
2021-12-29 : 7,7,TotheMoon,JnrChoi,TotheMoon-Single
2021-12-29 : 8,8,BeingHonest(Remix),KayFlock、GHerbo,TheD.O.A.Tape
2021-12-29 : 9,9,Speechless,Nas,Magic
2021-12-30 : 1,1,ManintheMirror,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2021-12-30 : 10,10,HrsandHrs,MuniLong,PublicDisplaysofAffection
2021-12-30 : 11,11,GirlsWantGirls(feat.LilBaby),ドレイク,CertifiedLoverBoy
2021-12-30 : 12,12,Speechless,Nas,Magic
2021-12-30 : 13,13,NoLove,サマー・ウォーカー、SZA,StillOverIt
2021-12-30 : 14,14,Pepas,Farruko,Pepas-Single
2021-12-30 : 15,15,WaveGods,Nas、エイサップ・ロッキー、DJPremier,Magic
2021-12-30 : 16,16,AmenoAmapiano(Remix),GoyaMenor、Nektunez,AmenoAmapiano(Remix)-Single
2021-12-30 : 17,17,FairTrade(feat.TravisScott),ドレイク,CertifiedLoverBoy
2021-12-30 : 18,18,EasyOnMe,アデル,30
2021-12-30 : 19,19,BrotherlyLove(feat.DougieB),KayFlock、BLovee,TheD.O.A.Tape
2021-12-30 : 2,2,IHateU,SZA,IHateU-Single
2021-12-30 : 20,20,Peru,FireboyDML、エド・シーラン,Peru-Single
2021-12-30 : 21,21,IYKYK,B-Lovee,IYKYK-Single
2021-12-30 : 22,22,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix],CKay,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix]-Single
2021-12-30 : 23,23,BeingHonest,KayFlock,BeingHonest-Single
2021-12-30 : 24,24,LoSientoBB:/,Tainy、バッド・バニー、JulietaVenegas,LoSientoBB:/-Single
2021-12-30 : 25,25,MeetJoeBlack,Nas,Magic
2021-12-30 : 3,3,Notifications,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2021-12-30 : 4,4,Glasses,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2021-12-30 : 5,5,PSA,KayFlock,TheD.O.A.Tape
2021-12-30 : 6,6,IsYaReady,KayFlock,IsYaReady-Single
2021-12-30 : 7,7,TotheMoon,JnrChoi,TotheMoon-Single
2021-12-30 : 8,8,SuperGremlin,KodakBlack,SniperGangPresentsSykoBob&Snapkatt:NightmareBabies
2021-12-30 : 9,9,BeingHonest(Remix),KayFlock、GHerbo,TheD.O.A.Tape
2021-12-31 : 1,1,ManintheMirror,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2021-12-31 : 10,10,BeingHonest(Remix),KayFlock、GHerbo,TheD.O.A.Tape
2021-12-31 : 11,11,GirlsWantGirls(feat.LilBaby),ドレイク,CertifiedLoverBoy
2021-12-31 : 12,12,NoLove,サマー・ウォーカー、SZA,StillOverIt
2021-12-31 : 13,13,Pepas,Farruko,Pepas-Single
2021-12-31 : 14,14,FairTrade(feat.TravisScott),ドレイク,CertifiedLoverBoy
2021-12-31 : 15,15,Speechless,Nas,Magic
2021-12-31 : 16,16,AmenoAmapiano(Remix),GoyaMenor、Nektunez,AmenoAmapiano(Remix)-Single
2021-12-31 : 17,17,BrotherlyLove(feat.DougieB),KayFlock、BLovee,TheD.O.A.Tape
2021-12-31 : 18,18,EasyOnMe,アデル,30
2021-12-31 : 19,19,WaveGods,Nas、エイサップ・ロッキー、DJPremier,Magic
2021-12-31 : 2,2,IHateU,SZA,IHateU-Single
2021-12-31 : 20,20,Way2Sexy(feat.Future&YoungThug),ドレイク,CertifiedLoverBoy
2021-12-31 : 21,21,IYKYK,B-Lovee,IYKYK-Single
2021-12-31 : 22,22,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix],CKay,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix]-Single
2021-12-31 : 23,23,LoSientoBB:/,Tainy、バッド・バニー、JulietaVenegas,LoSientoBB:/-Single
2021-12-31 : 24,24,Peru,FireboyDML、エド・シーラン,Peru-Single
2021-12-31 : 25,25,GYALIS,CapellaGrey,GYALIS-Single
2021-12-31 : 3,3,Notifications,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2021-12-31 : 4,4,Glasses,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2021-12-31 : 5,5,PSA,KayFlock,TheD.O.A.Tape
2021-12-31 : 6,6,IsYaReady,KayFlock,IsYaReady-Single
2021-12-31 : 7,7,TotheMoon,JnrChoi,TotheMoon-Single
2021-12-31 : 8,8,HrsandHrs,MuniLong,PublicDisplaysofAffection
2021-12-31 : 9,9,SuperGremlin,KodakBlack,SniperGangPresentsSykoBob&Snapkatt:NightmareBabies
2022-01-01 : 1,1,ManintheMirror,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2022-01-01 : 10,10,BeingHonest(Remix),KayFlock、GHerbo,TheD.O.A.Tape
2022-01-01 : 11,11,GirlsWantGirls(feat.LilBaby),ドレイク,CertifiedLoverBoy
2022-01-01 : 12,12,NoLove,サマー・ウォーカー、SZA,StillOverIt
2022-01-01 : 13,13,AmenoAmapiano(Remix),GoyaMenor、Nektunez,AmenoAmapiano(Remix)-Single
2022-01-01 : 14,14,Pepas,Farruko,Pepas-Single
2022-01-01 : 15,15,FairTrade(feat.TravisScott),ドレイク,CertifiedLoverBoy
2022-01-01 : 16,16,BrotherlyLove(feat.DougieB),KayFlock、BLovee,TheD.O.A.Tape
2022-01-01 : 17,17,Way2Sexy(feat.Future&YoungThug),ドレイク,CertifiedLoverBoy
2022-01-01 : 18,18,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix],CKay,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix]-Single
2022-01-01 : 19,19,GYALIS,CapellaGrey,GYALIS-Single
2022-01-01 : 2,2,IHateU,SZA,IHateU-Single
2022-01-01 : 20,20,IYKYK,B-Lovee,IYKYK-Single
2022-01-01 : 21,21,LoSientoBB:/,Tainy、バッド・バニー、JulietaVenegas,LoSientoBB:/-Single
2022-01-01 : 22,22,FreeMind,Tems,ForBrokenEars
2022-01-01 : 23,23,Peru,FireboyDML、エド・シーラン,Peru-Single
2022-01-01 : 24,24,Speechless,Nas,Magic
2022-01-01 : 25,25,BeingHonest,KayFlock,BeingHonest-Single
2022-01-01 : 3,3,Notifications,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2022-01-01 : 4,4,Glasses,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2022-01-01 : 5,5,PSA,KayFlock,TheD.O.A.Tape
2022-01-01 : 6,6,IsYaReady,KayFlock,IsYaReady-Single
2022-01-01 : 7,7,HrsandHrs,MuniLong,PublicDisplaysofAffection
2022-01-01 : 8,8,TotheMoon,JnrChoi,TotheMoon-Single
2022-01-01 : 9,9,SuperGremlin,KodakBlack,SniperGangPresentsSykoBob&Snapkatt:NightmareBabies
2022-01-02 : 1,1,ManintheMirror,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2022-01-02 : 10,10,BeingHonest(Remix),KayFlock、GHerbo,TheD.O.A.Tape
2022-01-02 : 11,11,GirlsWantGirls(feat.LilBaby),ドレイク,CertifiedLoverBoy
2022-01-02 : 12,12,Pepas,Farruko,Pepas-Single
2022-01-02 : 13,13,NoLove,サマー・ウォーカー、SZA,StillOverIt
2022-01-02 : 14,14,FairTrade(feat.TravisScott),ドレイク,CertifiedLoverBoy
2022-01-02 : 15,15,GYALIS,CapellaGrey,GYALIS-Single
2022-01-02 : 16,16,FreeMind,Tems,ForBrokenEars
2022-01-02 : 17,17,BrotherlyLove(feat.DougieB),KayFlock、BLovee,TheD.O.A.Tape
2022-01-02 : 18,18,IYKYK,B-Lovee,IYKYK-Single
2022-01-02 : 19,19,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix],CKay,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix]-Single
2022-01-02 : 2,2,IHateU,SZA,IHateU-Single
2022-01-02 : 20,20,LoSientoBB:/,Tainy、バッド・バニー、JulietaVenegas,LoSientoBB:/-Single
2022-01-02 : 21,21,Way2Sexy(feat.Future&YoungThug),ドレイク,CertifiedLoverBoy
2022-01-02 : 22,22,DÁKITI,バッド・バニー、ジャイ・コルテッツ,ELÚLTIMOTOURDELMUNDO
2022-01-02 : 23,23,"WhoWantSmoke??(feat.GHerbo,LilDurk&21Savage)",NardoWick,"WhoWantSmoke??(feat.GHerbo,LilDurk&21Savage)-Single"
2022-01-02 : 24,24,NotintheMood,LilTjay、FivioForeign、KayFlock,NotintheMood-Single
2022-01-02 : 25,25,Yonaguni,バッド・バニー,Yonaguni-Single
2022-01-02 : 3,3,Notifications,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2022-01-02 : 4,4,HrsandHrs,MuniLong,PublicDisplaysofAffection
2022-01-02 : 5,5,TotheMoon,JnrChoi,TotheMoon-Single
2022-01-02 : 6,6,PSA,KayFlock,TheD.O.A.Tape
2022-01-02 : 7,7,Glasses,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2022-01-02 : 8,8,IsYaReady,KayFlock,IsYaReady-Single
2022-01-02 : 9,9,SuperGremlin,KodakBlack,SniperGangPresentsSykoBob&Snapkatt:NightmareBabies
2022-01-03 : 1,1,ManintheMirror,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2022-01-03 : 10,10,SuperGremlin,KodakBlack,SniperGangPresentsSykoBob&Snapkatt:NightmareBabies
2022-01-03 : 11,11,BeingHonest(Remix),KayFlock、GHerbo,TheD.O.A.Tape
2022-01-03 : 12,12,GYALIS,CapellaGrey,GYALIS-Single
2022-01-03 : 13,13,GirlsWantGirls(feat.LilBaby),ドレイク,CertifiedLoverBoy
2022-01-03 : 14,14,IYKYK,B-Lovee,IYKYK-Single
2022-01-03 : 15,15,DÁKITI,バッド・バニー、ジャイ・コルテッツ,ELÚLTIMOTOURDELMUNDO
2022-01-03 : 16,16,FreeMind,Tems,ForBrokenEars
2022-01-03 : 17,17,Essence(feat.Tems),WizKid,MadeInLagos
2022-01-03 : 18,18,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix],CKay,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix]-Single
2022-01-03 : 19,19,Yonaguni,バッド・バニー,Yonaguni-Single
2022-01-03 : 2,2,IHateU,SZA,IHateU-Single
2022-01-03 : 20,20,Way2Sexy(feat.Future&YoungThug),ドレイク,CertifiedLoverBoy
2022-01-03 : 21,21,NoLove,サマー・ウォーカー、SZA,StillOverIt
2022-01-03 : 22,22,FairTrade(feat.TravisScott),ドレイク,CertifiedLoverBoy
2022-01-03 : 23,23,"WhoWantSmoke??(feat.GHerbo,LilDurk&21Savage)",NardoWick,"WhoWantSmoke??(feat.GHerbo,LilDurk&21Savage)-Single"
2022-01-03 : 24,24,BrotherlyLove(feat.DougieB),KayFlock、BLovee,TheD.O.A.Tape
2022-01-03 : 25,25,MyEverything,B-Lovee,MyEverything-Single
2022-01-03 : 3,3,PSA,KayFlock,TheD.O.A.Tape
2022-01-03 : 4,4,Notifications,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2022-01-03 : 5,5,TotheMoon,JnrChoi,TotheMoon-Single
2022-01-03 : 6,6,IsYaReady,KayFlock,IsYaReady-Single
2022-01-03 : 7,7,HrsandHrs,MuniLong,PublicDisplaysofAffection
2022-01-03 : 8,8,Glasses,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2022-01-03 : 9,9,Pepas,Farruko,Pepas-Single
2022-01-04 : 1,1,ManintheMirror,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2022-01-04 : 10,10,Pepas,Farruko,Pepas-Single
2022-01-04 : 11,11,GirlsWantGirls(feat.LilBaby),ドレイク,CertifiedLoverBoy
2022-01-04 : 12,12,BeingHonest(Remix),KayFlock、GHerbo,TheD.O.A.Tape
2022-01-04 : 13,13,NoLove,サマー・ウォーカー、SZA,StillOverIt
2022-01-04 : 14,14,FreeMind,Tems,ForBrokenEars
2022-01-04 : 15,15,GYALIS,CapellaGrey,GYALIS-Single
2022-01-04 : 16,16,IYKYK,B-Lovee,IYKYK-Single
2022-01-04 : 17,17,FairTrade(feat.TravisScott),ドレイク,CertifiedLoverBoy
2022-01-04 : 18,18,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix],CKay,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix]-Single
2022-01-04 : 19,19,RapUp2021,アンクル・マーダ,RapUp2021-EP
2022-01-04 : 2,2,IHateU,SZA,IHateU-Single
2022-01-04 : 20,20,DÁKITI,バッド・バニー、ジャイ・コルテッツ,ELÚLTIMOTOURDELMUNDO
2022-01-04 : 21,21,BrotherlyLove(feat.DougieB),KayFlock、BLovee,TheD.O.A.Tape
2022-01-04 : 22,22,LoSientoBB:/,Tainy、バッド・バニー、JulietaVenegas,LoSientoBB:/-Single
2022-01-04 : 23,23,Way2Sexy(feat.Future&YoungThug),ドレイク,CertifiedLoverBoy
2022-01-04 : 24,24,Yonaguni,バッド・バニー,Yonaguni-Single
2022-01-04 : 25,25,Essence(feat.Tems),WizKid,MadeInLagos
2022-01-04 : 3,3,HrsandHrs,MuniLong,PublicDisplaysofAffection
2022-01-04 : 4,4,TotheMoon,JnrChoi,TotheMoon-Single
2022-01-04 : 5,5,Notifications,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2022-01-04 : 6,6,PSA,KayFlock,TheD.O.A.Tape
2022-01-04 : 7,7,Glasses,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2022-01-04 : 8,8,IsYaReady,KayFlock,IsYaReady-Single
2022-01-04 : 9,9,SuperGremlin,KodakBlack,SniperGangPresentsSykoBob&Snapkatt:NightmareBabies
2022-01-05 : 1,1,ManintheMirror,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2022-01-05 : 10,10,BeingHonest(Remix),KayFlock、GHerbo,TheD.O.A.Tape
2022-01-05 : 11,11,GirlsWantGirls(feat.LilBaby),ドレイク,CertifiedLoverBoy
2022-01-05 : 12,12,NoLove,サマー・ウォーカー、SZA,StillOverIt
2022-01-05 : 13,13,Pepas,Farruko,Pepas-Single
2022-01-05 : 14,14,FreeMind,Tems,ForBrokenEars
2022-01-05 : 15,15,FairTrade(feat.TravisScott),ドレイク,CertifiedLoverBoy
2022-01-05 : 16,16,IYKYK,B-Lovee,IYKYK-Single
2022-01-05 : 17,17,BrotherlyLove(feat.DougieB),KayFlock、BLovee,TheD.O.A.Tape
2022-01-05 : 18,18,GYALIS,CapellaGrey,GYALIS-Single
2022-01-05 : 19,19,LoSientoBB:/,Tainy、バッド・バニー、JulietaVenegas,LoSientoBB:/-Single
2022-01-05 : 2,2,IHateU,SZA,IHateU-Single
2022-01-05 : 20,20,NotintheMood,LilTjay、FivioForeign、KayFlock,NotintheMood-Single
2022-01-05 : 21,21,DÁKITI,バッド・バニー、ジャイ・コルテッツ,ELÚLTIMOTOURDELMUNDO
2022-01-05 : 22,22,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix],CKay,LoveNwantiti(ahahah)[feat.Joeboy&KuamiEugene][Remix]-Single
2022-01-05 : 23,23,BeingHonest,KayFlock,BeingHonest-Single
2022-01-05 : 24,24,"WhoWantSmoke??(feat.GHerbo,LilDurk&21Savage)",NardoWick,"WhoWantSmoke??(feat.GHerbo,LilDurk&21Savage)-Single"
2022-01-05 : 25,25,Way2Sexy(feat.Future&YoungThug),ドレイク,CertifiedLoverBoy
2022-01-05 : 3,3,HrsandHrs,MuniLong,PublicDisplaysofAffection
2022-01-05 : 4,4,Notifications,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2022-01-05 : 5,5,PSA,KayFlock,TheD.O.A.Tape
2022-01-05 : 6,6,TotheMoon,JnrChoi,TotheMoon-Single
2022-01-05 : 7,7,Glasses,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2022-01-05 : 8,8,IsYaReady,KayFlock,IsYaReady-Single
2022-01-05 : 9,9,SuperGremlin,KodakBlack,SniperGangPresentsSykoBob&Snapkatt:NightmareBabies
2022-01-06 : 1,1,ManintheMirror,エイ・ブギー・ウィット・ダ・フーディ,B4AVA
2022-01-06 : 10,10,GirlsWantGirls(feat.LilBaby),ドレイク,CertifiedLoverBoy
2022-01-06 : 11,11,NoLove,サマー・ウォーカー、SZA,StillOverIt
2022-01-06 : 12,12,BeingHonest(Remix),KayFlock、GHerbo,TheD.O.A.Tape
2022-01-06 : 13,13,FreeMind,Tems,ForBrokenEars
2022-01-06 : 14,14,FairTrade(feat.TravisScott),ドレイク,CertifiedLoverBoy
2022-01-06 : 15,15,Pepas,Farruko,Pepas-Single
2022-01-06 : 16,16,IYKYK,B-Lovee,IYKYK-Single
2022-01-06 : 17,17,Peru,FireboyDML、エド・シーラン,Peru-Single
2022-01-06 : 18,18,BrotherlyLove(feat.DougieB),KayFlock、BLovee,TheD.O.A.Tape
2022-01-06 : 19,19,NotintheMood,LilTjay、FivioForeign、KayFlock,NotintheMood-Single
2022-01-06 : 2,2,IHateU,SZA,IHateU-Single
2022-01-06 : 20,20,"WhoWantSmoke??(feat.GHerbo,LilDurk&21Savage)",NardoWick,"WhoWantSmoke??(feat.GHerbo,LilDurk&21Savage)-Single"
